idx,run,n_correct,n_parseable,pass1,pass8,avg_response_len,has_marker_count,marker_rate,min_rel_err,avg_rel_err,has_near_miss,consistency,most_common_pred,gibberish_count
312,baseline,0,1,False,False,357.25,1,0.125,0.23076923076923078,0.23076923076923078,0,0.125,1100,0
313,baseline,0,4,False,False,328.75,4,0.5,0.5,3.625,0,0.25,10,0
314,baseline,0,0,False,False,145.125,0,0.0,,,0,0.0,,0
315,baseline,0,4,False,False,384.125,4,0.5,0.11764705882352941,0.47058823529411764,0,0.125,19,0
316,baseline,0,0,False,False,238.125,0,0.0,,,0,0.0,,0
317,baseline,1,4,False,True,316.375,4,0.5,0.2857142857142857,0.738095238095238,0,0.25,18000,2
318,baseline,0,1,False,False,429.625,1,0.125,0.19318181818181818,0.19318181818181818,0,0.125,1050,1
319,baseline,0,0,False,False,287.125,0,0.0,,,0,0.0,,0
320,baseline,3,4,False,True,248.75,4,0.5,0.5,0.5,0,0.375,10,1
321,baseline,0,5,False,False,316.5,5,0.625,0.04807692307692308,0.31923076923076926,1,0.125,59,0
322,baseline,4,4,True,True,171.75,4,0.5,,,0,0.5,13,0
323,baseline,0,0,False,False,264.125,0,0.0,,,0,0.0,,2
324,baseline,0,5,False,False,366.5,5,0.625,0.3357142857142857,1.8400000000000003,0,0.125,500000,0
325,baseline,0,8,False,False,292.0,8,1.0,0.6666666666666666,0.9583333333333334,0,0.5,6,0
326,baseline,0,3,False,False,408.5,3,0.375,0.7043478260869566,0.8114666666666667,0,0.125,22,0
327,baseline,0,0,False,False,189.625,0,0.0,,,0,0.0,,1
328,baseline,0,0,False,False,357.25,0,0.0,,,0,0.0,,4
329,baseline,3,3,True,True,155.375,3,0.375,,,0,0.375,92,0
330,baseline,2,5,True,True,391.5,5,0.625,0.9666666666666667,3.211111111111111,0,0.25,3,0
331,baseline,0,0,False,False,172.5,0,0.0,,,0,0.0,,1
332,baseline,0,1,False,False,319.875,1,0.125,0.1746031746031746,0.1746031746031746,0,0.125,52,1
333,baseline,0,3,False,False,420.125,3,0.375,0.5652173913043478,0.6908212560386473,0,0.25,30,0
334,baseline,5,7,False,True,322.5,7,0.875,0.4444444444444444,3.5,0,0.625,9,0
335,baseline,0,5,False,False,315.625,5,0.625,0.75,8.95,0,0.25,56,0
336,baseline,5,7,False,True,242.375,7,0.875,0.3333333333333333,0.41666666666666663,0,0.625,18,1
337,baseline,0,4,False,False,257.0,4,0.5,0.11764705882352941,0.3970588235294118,0,0.25,75,0
338,baseline,1,8,False,True,279.875,8,1.0,0.14285714285714285,0.18367346938775508,0,0.75,6,0
339,baseline,0,0,False,False,204.375,0,0.0,,,0,0.0,,0
340,baseline,0,1,False,False,287.25,1,0.125,0.2857142857142857,0.2857142857142857,0,0.125,36,0
341,baseline,0,0,False,False,242.25,0,0.0,,,0,0.0,,0
342,baseline,3,3,False,True,260.125,3,0.375,,,0,0.375,110,0
343,baseline,0,0,False,False,253.25,0,0.0,,,0,0.0,,1
344,baseline,0,7,False,False,334.5,7,0.875,0.5,2.7,0,0.375,4,0
345,baseline,1,6,False,True,300.375,6,0.75,0.4,0.72,0,0.25,40,1
346,baseline,0,0,False,False,141.75,0,0.0,,,0,0.0,,2
347,baseline,1,4,True,True,302.375,4,0.5,0.4166666666666667,3.3888888888888893,0,0.125,240,1
348,baseline,0,7,False,False,292.625,7,0.875,0.9,8.557142857142855,0,0.375,1,0
349,baseline,0,6,False,False,548.375,6,0.75,0.3333333333333333,1.007936507936508,0,0.25,3300,0
350,baseline,0,2,False,False,266.25,2,0.25,8.0,8.0,0,0.25,54,0
351,baseline,0,0,False,False,207.25,0,0.0,,,0,0.0,,2
352,baseline,0,1,False,False,198.0,1,0.125,0.937733499377335,0.937733499377335,0,0.125,50,1
353,baseline,0,7,False,False,254.875,7,0.875,0.041666666666666664,0.45238095238095244,1,0.125,39,0
354,baseline,0,3,False,False,261.0,3,0.375,0.37777777777777777,0.6907407407407407,0,0.125,22,1
355,baseline,0,1,False,False,344.125,1,0.125,0.963265306122449,0.963265306122449,0,0.125,90,1
356,baseline,0,4,False,False,397.75,4,0.5,0.8125,0.90625,0,0.375,5,0
357,baseline,0,7,False,False,290.375,7,0.875,0.3333333333333333,1.3476190476190477,0,0.25,20,0
358,baseline,5,7,False,True,402.75,7,0.875,2.0,3.0,0,0.625,10,0
359,baseline,1,8,False,True,287.25,8,1.0,0.15789473684210525,0.31578947368421056,0,0.375,25,0
360,baseline,0,8,False,False,241.5,8,1.0,0.4,0.4,0,1.0,36,0
361,baseline,0,0,False,False,120.25,0,0.0,,,0,0.0,,1
362,baseline,0,5,False,False,280.5,5,0.625,2.0,101.6,0,0.25,24,0
363,baseline,0,7,False,False,311.125,7,0.875,0.6111111111111112,0.783068783068783,0,0.5,21,0
364,baseline,0,0,False,False,134.25,0,0.0,,,0,0.0,,0
365,baseline,0,8,False,False,260.125,8,1.0,1.0,1.0,0,1.0,28,0
366,baseline,0,2,False,False,348.5,2,0.25,4.571428571428571,4.619047619047619,0,0.125,119,1
367,baseline,0,2,False,False,205.125,2,0.25,0.36538461538461536,3.442307692307692,0,0.125,142,1
368,baseline,0,0,False,False,281.5,0,0.0,,,0,0.0,,0
369,baseline,0,4,False,False,295.875,4,0.5,18.4,338.85,0,0.25,2500,0
370,baseline,0,6,False,False,258.375,6,0.75,0.95,4.158333333333333,0,0.25,480,0
371,baseline,0,1,False,False,307.75,1,0.125,0.8,0.8,0,0.125,1,1
372,baseline,0,0,False,False,174.0,0,0.0,,,0,0.0,,3
373,baseline,0,4,False,False,351.125,4,0.5,0.75,144.3125,0,0.125,3636,0
374,baseline,4,5,True,True,291.875,5,0.625,0.6666666666666666,0.6666666666666666,0,0.5,750,0
375,baseline,1,5,False,True,270.25,5,0.625,0.2857142857142857,1.3678571428571429,0,0.125,1890,0
376,baseline,0,0,False,False,227.125,0,0.0,,,0,0.0,,0
377,baseline,0,6,False,False,397.125,6,0.75,0.5,0.7916666666666666,0,0.5,2,0
378,baseline,0,5,False,False,366.125,5,0.625,0.14285714285714285,4.128571428571428,0,0.375,72,0
379,baseline,0,4,False,False,404.125,4,0.5,0.2,0.41,0,0.125,62,1
380,baseline,4,4,False,True,228.75,4,0.5,,,0,0.5,8,1
381,baseline,0,2,False,False,218.375,2,0.25,0.25,0.5848214285714286,0,0.125,7000,3
382,baseline,0,0,False,False,223.125,0,0.0,,,0,0.0,,1
383,baseline,0,1,False,False,208.25,1,0.125,0.38461538461538464,0.38461538461538464,0,0.125,1350,1
384,baseline,0,2,False,False,303.0,2,0.25,0.2,0.2,0,0.125,40,0
385,baseline,0,5,False,False,326.125,5,0.625,0.5287356321839081,0.6270114942528735,0,0.125,91,0
386,baseline,6,6,True,True,359.125,6,0.75,,,0,0.75,80,0
387,baseline,0,8,False,False,342.125,8,1.0,0.9,31.5865,0,0.375,16000,0
388,baseline,0,3,False,False,270.375,3,0.375,0.125,0.5763888888888888,0,0.125,42,1
389,baseline,0,1,False,False,345.125,1,0.125,0.07142857142857142,0.07142857142857142,1,0.125,156,1
390,baseline,0,0,False,False,176.0,0,0.0,,,0,0.0,,1
391,baseline,0,0,False,False,384.25,0,0.0,,,0,0.0,,0
392,baseline,0,0,False,False,356.375,0,0.0,,,0,0.0,,1
393,baseline,0,0,False,False,299.125,0,0.0,,,0,0.0,,1
394,baseline,0,8,False,False,230.125,8,1.0,0.2,0.45000000000000007,0,0.75,70,0
395,baseline,4,4,True,True,198.5,4,0.5,,,0,0.5,5,0
396,baseline,0,1,False,False,287.5,1,0.125,0.8571428571428571,0.8571428571428571,0,0.125,1,0
397,baseline,0,0,False,False,222.0,0,0.0,,,0,0.0,,0
398,baseline,0,0,False,False,243.125,0,0.0,,,0,0.0,,0
399,baseline,0,4,False,False,227.375,4,0.5,0.34615384615384615,0.8250000000000001,0,0.25,3,0
400,baseline,0,7,False,False,357.0,7,0.875,0.42,0.5705714285714286,0,0.25,210,0
401,baseline,0,3,False,False,304.25,3,0.375,0.3333333333333333,0.7777777777777777,0,0.25,12,0
402,baseline,0,3,False,False,410.625,3,0.375,0.14285714285714285,0.7142857142857143,0,0.125,10,0
403,baseline,0,5,False,False,369.25,5,0.625,0.1,9.3,0,0.125,9,0
404,baseline,0,6,False,False,253.875,6,0.75,0.07692307692307693,0.6282051282051282,1,0.25,30,0
405,baseline,0,2,False,False,262.625,2,0.25,2.0,2.75,0,0.125,18,1
406,baseline,0,1,False,False,272.0,1,0.125,0.08333333333333333,0.08333333333333333,1,0.125,182,0
407,baseline,0,4,False,False,189.75,4,0.5,3.0,20.0,0,0.25,160,0
408,baseline,0,0,False,False,256.0,0,0.0,,,0,0.0,,1
409,baseline,0,3,False,False,455.625,3,0.375,0.038397328881469114,0.18252643294379522,1,0.25,893,0
410,baseline,4,7,True,True,380.625,7,0.875,0.08974358974358974,0.09829059829059829,1,0.5,78,0
411,baseline,0,7,False,False,301.375,7,0.875,0.2,0.37142857142857144,0,0.75,21,0
412,baseline,0,7,False,False,322.375,7,0.875,0.06774193548387097,1.9149769585253458,1,0.125,10060,0
413,baseline,0,5,False,False,515.75,5,0.625,0.8,0.884,0,0.25,10,0
414,baseline,0,3,False,False,232.125,3,0.375,0.98,0.9866666666666667,0,0.25,8,0
415,baseline,0,0,False,False,146.875,0,0.0,,,0,0.0,,1
416,baseline,1,2,False,True,425.125,2,0.25,0.75,0.75,0,0.125,1,0
417,baseline,1,5,False,True,266.25,5,0.625,0.05,1.325,1,0.125,75,0
418,baseline,0,0,False,False,307.75,0,0.0,,,0,0.0,,1
419,baseline,0,0,False,False,173.625,0,0.0,,,0,0.0,,0
420,baseline,0,4,False,False,394.75,4,0.5,0.03225806451612903,2.2419354838709675,1,0.25,30,0
421,baseline,0,0,False,False,278.125,0,0.0,,,0,0.0,,0
422,baseline,3,7,False,True,343.25,7,0.875,0.2,296.90000000000003,0,0.375,75,0
423,baseline,0,0,False,False,225.0,0,0.0,,,0,0.0,,1
424,baseline,4,7,True,True,276.125,7,0.875,3.0,3.6666666666666665,0,0.5,5,0
425,baseline,0,7,False,False,398.125,7,0.875,0.5,0.6071428571428571,0,0.25,8,0
426,baseline,0,1,False,False,380.75,1,0.125,0.45,0.45,0,0.125,29,1
427,baseline,0,0,False,False,161.5,0,0.0,,,0,0.0,,2
428,baseline,4,5,True,True,172.375,5,0.625,0.8333333333333334,0.8333333333333334,0,0.5,60,0
429,baseline,3,6,False,True,346.375,6,0.75,1.0,1.6666666666666667,0,0.375,2,0
430,baseline,3,7,True,True,287.625,7,0.875,0.6666666666666666,0.7916666666666666,0,0.375,60,0
431,baseline,0,0,False,False,338.5,0,0.0,,,0,0.0,,1
432,baseline,0,0,False,False,343.375,0,0.0,,,0,0.0,,0
433,baseline,0,3,False,False,365.625,3,0.375,0.39855072463768115,0.6231884057971014,0,0.125,130,0
434,baseline,1,7,False,True,436.125,7,0.875,0.2,0.5866666666666667,0,0.125,13,0
435,baseline,0,5,False,False,420.5,5,0.625,0.08333333333333333,0.5555555555555556,1,0.125,6,0
436,baseline,0,0,False,False,158.75,0,0.0,,,0,0.0,,3
437,baseline,0,6,False,False,213.625,6,0.75,2.6666666666666665,3.277777777777778,0,0.5,12,0
438,baseline,0,1,False,False,95.625,1,0.125,18.0,18.0,0,0.125,19,2
439,baseline,0,6,False,False,227.375,6,0.75,0.38461538461538464,0.4038461538461538,0,0.5,16,0
440,baseline,0,2,False,False,195.75,2,0.25,0.8461538461538461,8.0,0,0.125,2,2
441,baseline,0,1,False,False,235.75,1,0.125,0.75,0.75,0,0.125,12,0
442,baseline,7,7,False,True,258.875,7,0.875,,,0,0.875,14,0
443,baseline,0,6,False,False,253.25,6,0.75,0.4,16.133333333333336,0,0.375,60,0
444,baseline,0,7,False,False,244.125,7,0.875,0.19047619047619047,0.35374149659863946,0,0.375,29,0
445,baseline,4,7,False,True,259.125,7,0.875,0.3333333333333333,0.5,0,0.5,12,0
446,baseline,0,7,False,False,427.75,7,0.875,0.4444444444444444,44.38095238095239,0,0.375,27,0
447,baseline,6,6,True,True,155.25,6,0.75,,,0,0.75,16,0
448,baseline,0,0,False,False,123.0,0,0.0,,,0,0.0,,2
449,baseline,0,6,False,False,279.5,6,0.75,0.8333333333333334,0.965277777777778,0,0.625,24000,0
450,baseline,0,3,False,False,204.875,3,0.375,0.7194519675003983,0.7894429398332538,0,0.125,1761,0
451,baseline,0,1,False,False,200.375,1,0.125,1.1666666666666667,1.1666666666666667,0,0.125,26,1
452,baseline,0,0,False,False,221.5,0,0.0,,,0,0.0,,1
453,baseline,3,6,False,True,297.25,6,0.75,0.16666666666666666,0.6481481481481483,0,0.375,18,0
454,baseline,2,5,False,True,360.125,5,0.625,0.08,1.7266666666666666,1,0.25,50,0
455,baseline,0,4,False,False,407.875,4,0.5,0.5454545454545454,11.75,0,0.125,3,1
456,baseline,0,4,False,False,223.5,4,0.5,0.2222222222222222,1.5833333333333335,0,0.125,6,2
457,baseline,0,4,False,False,330.375,4,0.5,1.0,1.0,0,0.5,10,1
458,baseline,4,6,True,True,251.875,6,0.75,3.6666666666666665,4.333333333333333,0,0.5,9,1
459,baseline,7,8,True,True,233.875,8,1.0,0.5,0.5,0,0.875,10,0
460,baseline,1,6,True,True,150.625,6,0.75,0.3333333333333333,0.3333333333333333,0,0.625,80,0
461,baseline,0,4,False,False,261.875,4,0.5,0.029850746268656716,0.029850746268656716,1,0.5,69,0
462,baseline,0,0,False,False,136.75,0,0.0,,,0,0.0,,3
463,baseline,3,4,True,True,241.25,4,0.5,1.0,1.0,0,0.375,8,0
464,baseline,3,7,True,True,213.25,7,0.875,2.0,2.5,0,0.375,1,0
465,baseline,0,1,False,False,328.375,1,0.125,0.25,0.25,0,0.125,3,0
466,baseline,0,4,False,False,256.75,4,0.5,0.14285714285714285,0.14285714285714285,0,0.5,32,1
467,baseline,0,0,False,False,246.0,0,0.0,,,0,0.0,,0
468,baseline,1,2,True,True,470.875,2,0.25,0.1875,0.1875,0,0.125,32,0
469,baseline,0,3,False,False,284.875,3,0.375,0.9411764705882353,12.529411764705882,0,0.125,615,1
470,baseline,0,0,False,False,450.875,0,0.0,,,0,0.0,,0
471,baseline,1,5,False,True,194.5,5,0.625,0.25,0.875,0,0.25,15,0
472,baseline,0,4,False,False,290.5,4,0.5,0.34146341463414637,0.4573170731707317,0,0.125,1000,2
473,baseline,0,7,False,False,277.625,7,0.875,0.2,7.142857142857143,0,0.125,2,0
474,baseline,0,0,False,False,174.875,0,0.0,,,0,0.0,,3
475,baseline,0,2,False,False,405.625,2,0.25,0.10909090909090909,0.5454545454545454,0,0.125,49,1
476,baseline,0,5,False,False,298.125,5,0.625,0.015625,0.20625,1,0.5,130,0
477,baseline,3,7,True,True,228.375,7,0.875,3.0,21.75,0,0.375,5,1
478,baseline,0,5,False,False,220.625,5,0.625,7.8,9.16,0,0.375,150,1
479,baseline,8,8,True,True,208.5,8,1.0,,,0,1.0,32,0
480,baseline,0,0,False,False,268.0,0,0.0,,,0,0.0,,0
481,baseline,1,1,False,True,350.5,1,0.125,,,0,0.125,120,0
482,baseline,0,0,False,False,124.375,0,0.0,,,0,0.0,,1
483,baseline,0,0,False,False,276.875,0,0.0,,,0,0.0,,0
484,baseline,3,5,False,True,230.75,5,0.625,0.6666666666666666,0.6666666666666666,0,0.375,30,1
485,baseline,0,0,False,False,188.375,0,0.0,,,0,0.0,,1
486,baseline,2,7,True,True,307.375,7,0.875,0.17647058823529413,0.5411764705882353,0,0.375,5,0
487,baseline,1,1,False,True,201.375,1,0.125,,,0,0.125,19,1
488,baseline,0,7,False,False,419.625,7,0.875,0.14285714285714285,0.6020408163265306,0,0.5,26,0
489,baseline,0,1,False,False,283.625,1,0.125,0.43333333333333335,0.43333333333333335,0,0.125,68,1
490,baseline,1,4,False,True,343.625,4,0.5,0.6666666666666666,0.7037037037037037,0,0.25,30000,0
491,baseline,1,1,False,True,375.5,1,0.125,,,0,0.125,14,0
492,baseline,1,6,False,True,291.75,6,0.75,0.25,3.6,0,0.25,48,0
493,baseline,0,0,False,False,176.875,0,0.0,,,0,0.0,,1
494,baseline,0,1,False,False,234.125,1,0.125,0.25,0.25,0,0.125,10,1
495,baseline,0,6,False,False,328.375,6,0.75,0.058823529411764705,0.21568627450980393,1,0.375,18,0
496,baseline,2,7,False,True,308.375,7,0.875,0.5111111111111111,0.6,0,0.25,16,0
497,baseline,0,6,False,False,420.75,6,0.75,0.16071428571428573,0.6583333333333333,0,0.125,61,0
498,baseline,0,6,False,False,165.125,6,0.75,0.14285714285714285,0.4285714285714286,0,0.375,60,2
499,baseline,0,0,False,False,182.5,0,0.0,,,0,0.0,,2
500,baseline,7,8,True,True,235.25,8,1.0,1.3076923076923077,1.3076923076923077,0,0.875,13,0
501,baseline,1,6,False,True,331.0,6,0.75,0.07142857142857142,0.0857142857142857,1,0.5,13,1
502,baseline,2,7,False,True,226.75,7,0.875,0.5,0.5733333333333334,0,0.375,30,0
503,baseline,0,3,False,False,229.375,3,0.375,46.0,69.33333333333333,0,0.125,235,0
504,baseline,0,4,False,False,205.375,4,0.5,0.3333333333333333,0.5,0,0.25,9,1
505,baseline,0,2,False,False,429.75,2,0.25,0.375,0.575,0,0.125,3750,1
506,baseline,2,4,False,True,460.625,4,0.5,1.4,2.95,0,0.25,30,0
507,baseline,0,0,False,False,227.25,0,0.0,,,0,0.0,,0
508,baseline,0,0,False,False,114.625,0,0.0,,,0,0.0,,0
509,baseline,0,6,False,False,243.5,6,0.75,0.16666666666666666,3.1388888888888893,0,0.125,70,0
510,baseline,0,1,False,False,284.25,1,0.125,2.0,2.0,0,0.125,3,0
511,baseline,8,8,True,True,248.75,8,1.0,,,0,1.0,7,0
512,baseline,0,4,False,False,401.375,4,0.5,0.09090909090909091,0.22727272727272727,1,0.375,14,0
513,baseline,5,6,True,True,252.0,6,0.75,3.0,3.0,0,0.625,20,0
514,baseline,1,1,False,True,276.875,1,0.125,,,0,0.125,180,0
515,baseline,0,1,False,False,256.25,1,0.125,0.8,0.8,0,0.125,10,0
516,baseline,0,0,False,False,511.125,0,0.0,,,0,0.0,,0
517,baseline,0,3,False,False,189.75,3,0.375,30.25,159.41666666666666,0,0.25,3600,0
518,baseline,0,4,False,False,474.875,4,0.5,0.08695652173913043,0.2934782608695652,1,0.125,30,0
519,baseline,0,0,False,False,293.75,0,0.0,,,0,0.0,,0
520,baseline,0,4,False,False,367.375,4,0.5,0.23636363636363636,0.4018181818181818,0,0.125,515,0
521,baseline,0,8,False,False,239.625,8,1.0,0.09523809523809523,0.5342261904761905,1,0.5,150,0
522,baseline,0,0,False,False,182.75,0,0.0,,,0,0.0,,1
523,baseline,0,0,False,False,232.625,0,0.0,,,0,0.0,,1
524,baseline,0,3,False,False,305.75,3,0.375,8.25925925925926,194.67901234567898,0,0.125,750,2
525,baseline,0,1,False,False,249.5,1,0.125,0.26373626373626374,0.26373626373626374,0,0.125,115,1
526,baseline,0,6,False,False,262.125,6,0.75,0.3333333333333333,0.4603174603174604,0,0.5,28,0
527,baseline,0,1,False,False,165.125,1,0.125,0.9953703703703703,0.9953703703703703,0,0.125,300,2
528,baseline,0,7,False,False,319.0,7,0.875,0.5,0.7217261904761906,0,0.375,3,0
529,baseline,3,3,False,True,193.625,3,0.375,,,0,0.375,100,1
530,baseline,0,5,False,False,394.0,5,0.625,0.4,0.5599999999999999,0,0.5,40,0
531,baseline,0,6,False,False,340.0,6,0.75,0.0625,2.5625,1,0.125,15,0
532,baseline,1,6,False,True,277.75,6,0.75,0.4,1.6800000000000002,0,0.125,3,0
533,baseline,0,0,False,False,264.75,0,0.0,,,0,0.0,,0
534,baseline,0,7,False,False,399.875,7,0.875,0.25806451612903225,0.6912442396313364,0,0.375,3,0
535,baseline,0,0,False,False,169.0,0,0.0,,,0,0.0,,0
536,baseline,2,4,False,True,241.25,4,0.5,0.35,0.38749999999999996,0,0.25,40,0
537,baseline,7,7,True,True,267.75,7,0.875,,,0,0.875,3,0
538,baseline,4,5,True,True,288.875,5,0.625,0.5714285714285714,0.5714285714285714,0,0.5,70,0
539,baseline,0,4,False,False,304.75,4,0.5,0.4827586206896552,0.756896551724138,0,0.125,19,1
540,baseline,0,1,False,False,267.125,1,0.125,0.2857142857142857,0.2857142857142857,0,0.125,200,1
541,baseline,0,3,False,False,295.25,3,0.375,0.125,13.791666666666666,0,0.125,7,1
542,baseline,0,8,False,False,221.25,8,1.0,0.2857142857142857,0.2857142857142857,0,1.0,27,0
543,baseline,0,3,False,False,260.0,3,0.375,0.2727272727272727,0.3333333333333333,0,0.125,7,0
544,baseline,0,1,False,False,168.375,1,0.125,0.14285714285714285,0.14285714285714285,0,0.125,12,1
545,baseline,0,0,False,False,170.875,0,0.0,,,0,0.0,,1
546,baseline,2,5,True,True,216.125,5,0.625,0.4,0.4000000000000001,0,0.375,35,0
547,baseline,0,0,False,False,141.125,0,0.0,,,0,0.0,,1
548,baseline,0,2,False,False,358.0,2,0.25,1.5384615384615385,1.5480769230769231,0,0.125,132,1
549,baseline,0,0,False,False,165.875,0,0.0,,,0,0.0,,3
550,baseline,0,0,False,False,200.375,0,0.0,,,0,0.0,,0
551,baseline,0,7,False,False,351.375,7,0.875,0.8266666666666667,0.9114285714285714,0,0.375,52,0
552,baseline,0,6,False,False,268.5,6,0.75,0.3333333333333333,0.40277777777777773,0,0.625,7,0
553,baseline,0,3,False,False,253.625,3,0.375,1.0,3.0,0,0.25,45,0
554,baseline,0,3,False,False,211.625,3,0.375,2.0,20.06060606060606,0,0.125,66,0
555,baseline,0,0,False,False,233.625,0,0.0,,,0,0.0,,1
556,baseline,0,3,False,False,303.5,3,0.375,0.25,0.5,0,0.125,2,1
557,baseline,2,7,False,True,281.5,7,0.875,0.06086956521739131,0.2017391304347826,1,0.25,422,0
558,baseline,0,0,False,False,298.875,0,0.0,,,0,0.0,,2
559,baseline,5,6,False,True,310.75,6,0.75,1.0,1.0,0,0.625,36,0
560,baseline,0,6,False,False,437.0,6,0.75,0.07692307692307693,0.1923076923076923,1,0.5,44,0
561,baseline,0,0,False,False,139.125,0,0.0,,,0,0.0,,2
562,baseline,6,6,True,True,239.375,6,0.75,,,0,0.75,80,0
563,baseline,3,5,False,True,205.375,5,0.625,3.6666666666666665,20.0,0,0.375,600,1
564,baseline,0,7,False,False,371.625,7,0.875,0.25,0.49404761904761907,0,0.5,60,0
565,baseline,0,1,False,False,173.75,1,0.125,0.04,0.04,1,0.125,24,1
566,baseline,0,0,False,False,357.75,0,0.0,,,0,0.0,,1
567,baseline,0,1,False,False,231.375,1,0.125,0.3333333333333333,0.3333333333333333,0,0.125,2400,0
568,baseline,0,0,False,False,196.5,0,0.0,,,0,0.0,,2
569,baseline,3,8,True,True,276.75,8,1.0,0.25,2.2,0,0.375,40000,0
570,baseline,0,0,False,False,134.0,0,0.0,,,0,0.0,,2
571,baseline,0,6,False,False,390.25,6,0.75,0.6,0.7652777777777778,0,0.375,144,0
572,baseline,0,0,False,False,200.25,0,0.0,,,0,0.0,,0
573,baseline,5,6,True,True,230.0,6,0.75,0.8,0.8,0,0.625,350,0
574,baseline,0,1,False,False,449.0,1,0.125,0.625,0.625,0,0.125,6,1
575,baseline,0,0,False,False,269.375,0,0.0,,,0,0.0,,0
576,baseline,0,1,False,False,194.875,1,0.125,0.5416666666666666,0.5416666666666666,0,0.125,55,2
577,baseline,0,5,False,False,322.75,5,0.625,0.7924528301886793,0.9254716981132075,0,0.125,1400,0
578,baseline,1,1,False,True,249.5,1,0.125,,,0,0.125,300,1
579,baseline,5,7,True,True,290.5,7,0.875,1.3333333333333333,2.3333333333333335,0,0.625,3,0
580,baseline,0,1,False,False,288.125,1,0.125,0.925,0.925,0,0.125,3,0
581,baseline,0,0,False,False,135.375,0,0.0,,,0,0.0,,1
582,baseline,2,2,False,True,162.125,2,0.25,,,0,0.25,216,0
583,baseline,0,5,False,False,431.25,5,0.625,0.13471502590673576,1.5357512953367876,0,0.125,587,0
584,baseline,0,3,False,False,315.875,3,0.375,0.11764705882352941,0.1176470588235294,0,0.25,30,0
585,baseline,0,3,False,False,173.25,3,0.375,0.09195402298850575,0.260536398467433,1,0.25,57,2
586,baseline,0,0,False,False,139.75,0,0.0,,,0,0.0,,2
587,baseline,2,6,True,True,313.875,6,0.75,1.0,2.0,0,0.25,4,0
588,baseline,3,6,False,True,434.5,6,0.75,0.6666666666666666,1.3333333333333333,0,0.375,9,1
589,baseline,0,3,False,False,196.75,3,0.375,0.4146341463414634,0.6178861788617885,0,0.125,55,1
590,baseline,1,4,False,True,359.0,4,0.5,0.5,0.5,0,0.25,10,0
591,baseline,3,6,True,True,414.875,6,0.75,11.0,94.77777777777779,0,0.375,12,0
592,baseline,5,8,True,True,204.875,8,1.0,0.037037037037037035,0.1111111111111111,1,0.625,270,0
593,baseline,0,1,False,False,315.0,1,0.125,0.3333333333333333,0.3333333333333333,0,0.125,16,0
594,baseline,0,2,False,False,221.375,2,0.25,5.0,5.0,0,0.25,12,0
595,baseline,0,1,False,False,245.375,1,0.125,49.0,49.0,0,0.125,100,0
596,baseline,0,3,False,False,287.0,3,0.375,0.175,0.45625,0,0.125,60,1
597,baseline,0,0,False,False,309.375,0,0.0,,,0,0.0,,0
598,baseline,0,3,False,False,229.25,3,0.375,0.48,0.7199999999999999,0,0.25,8,1
599,baseline,0,0,False,False,506.125,0,0.0,,,0,0.0,,0
600,baseline,0,0,False,False,185.0,0,0.0,,,0,0.0,,2
601,baseline,0,0,False,False,132.25,0,0.0,,,0,0.0,,2
602,baseline,0,1,False,False,145.375,1,0.125,0.6666666666666666,0.6666666666666666,0,0.125,30,1
603,baseline,0,3,False,False,318.5,3,0.375,0.1,0.5533333333333333,0,0.125,55,1
